うるさい	1
おお	7
おきる	2
おくれる	12
おご	3
おちる	1
おと	5
おろか	2
お貰い	2
お辞儀	1
お陰	1
かかわる	6
かがやく	1
かざる	2
からむ	1
きっと	9
きゅう	5
きょろきょろ	1
ぎです	1
ぎの	1
ぎも	1
くばる	2
くる	60
ぐうたら	1
ぐり	1
ぐりつかせて	2
けずる	2
けち	5
げする	8
げんこつ	2
こうち	1
こすい	1
ことごとく	8
ごと	5
ご用	2
ご苦労	2
さすが	3
さようなら	2
さらり	2
さわ	7
ざ	3
ざんき	1
ざんし	1
しかける	3
しぼる	1
しゅう	3
しろうと	1
じかに	1
すく	2
すす	2
すてる	1
すね	1
すらすら	1
する	60
ずい	2
ずぶ	1
ずり	2
せき	6
せっかち	2
せん	7
せんぼう	1
そうですね	1
そこそこ	1
たくま	2
たぬき	9
たばこ	2
たまげる	1
たまたま	1
たまる	5
だらし	2
ちっと	1
ちまき	1
ちゃ	1
ちょろちょろ	1
つい	8
つける	43
つづく	2
つとめる	1
つぶ	4
つり	5
つりて	1
づみ	1
とくに	1
とちる	5
とりけす	1
とりしまる	2
とりつぐ	1
どうか	11
どうしても	6
どうじる	1
どこ	38
どす黒い	1
どなる	3
なおさら	2
なかなか	17
なさる	16
なぜ	14
なびく	1
なまり	1
にわかに	1
ねちねち	2
ねる	10
のける	1
のせる	1
のべる	1
はし	3
はずす	3
はれる	5
はん	5
ひと	8
ひやひや	1
びんしょう	1
ぴかぴか	2
ふくよう	1
ふけ	1
ふじょ	1
ふたり	9
ふだん	2
ふっと	1
ふとる	1
ふるまう	1
ふろ	1
ぶつ	3
ぶつかる	2
ぷく	2
べた一面	1
べら	2
べらぼう	2
ほうき	1
ま	43
まごう	1
まっか	4
まとも	2
まんじゅう	2
みかける	1
みがき	1
みなみ	1
みんな	34
むかし	5
むてっぽう	2
もむ	1
もんどう	1
やあ	1
やがて	11
やくす	1
やさしい	3
やっぱり	15
やめる	9
やを	1
ゅうじゅつ	1
ゅっせきぼ	1
ょだく	1
よしんば	1
よろしい	5
れい	4
わか	6
わるい	37
ガラス	1
ダイヤモンド	2
ツー	1
マッチ	1
ヶ	1
一同	11
一月	1
万国	1
三味線	2
三河	1
上部	1
下劣	1
不公平	2
不利益	1
不見識	1
不賛成	1
両手	4
両隣	1
並木	2
中学生	1
丸	4
主従	2
主意	1
乾	1
二月	1
互	3
五つ	1
人	213
今般	1
付	6
代る代る	1
件	3
似合う	2
何くれ	1
何とか	12
何やら	1
何ら	1
例刻	1
信ずる	3
修行	2
俳句	4
俸給	3
俺	1
借りる	6
傚	1
元気	2
兄	28
先鋒	1
入る	19
入力	3
八幡	1
公	6
公園	1
冗談	5
写真	1
冬瓜	1
冷汗	1
凝る	1
処分	12
分ける	1
切に	1
切り下げ	1
切れる	6
初手	2
別に	2
別れる	1
前列	1
前日	1
創痕	1
勇み肌	2
勘づく	1
勘太郎	10
勤める	4
卑劣	3
即座	2
又五郎	1
反駁	2
取り寄せる	1
召	2
叶	3
呆	2
呼び出す	2
呼ぶ	14
品切れ	1
唄	2
商人	1
喧嘩	41
四国	2
四畳半	3
囲い	1
地面	1
堤	1
夕べ	2
大いに	26
大きい	11
大の字	2
大方	15
天下	1
奇麗	8
奮	1
奮発	6
好い加減	1
好き	10
好き嫌い	1
始め	9
始めて	4
委細	1
嫌	9
字引	1
定める	2
実業	1
容喙	1
宿屋	15
寒暖計	1
寝る	35
寸	4
小さな	2
小梅	1
少し	35
尾	5
工夫	1
左様	1
差し出す	1
巻き付ける	1
巻紙	3
幸	3
建	1
弁じる	6
弁当	1
弁護	2
影響	3
役者	1
彼	1
後悔	3
御殿	1
心当り	1
忌	3
怖い	7
思い出す	3
思わしくない	1
思わず	4
急ぎ足	1
恢	1
悔	1
惚	3
愛顧	1
慰	2
憐れ	2
懲	4
戦う	1
戸	3
戻る	6
手ひどい	1
折戸	2
抜	13
抜かす	2
抽斗	1
持前	1
持病	1
振り返る	2
挿す	1
据	3
掌	1
揺	2
放せる	1
放課後	1
教員	3
文字	2
断念	2
断食	2
新参	1
新聞	25
方々	1
旨い	4
早足	1
早速	7
明言	2
昨夜	2
時計	6
景気	1
暴行	1
替る	2
有名	1
服装	2
杖	1
松	8
板の間	2
果	2
格	1
梠	1
棒	4
樸直	1
欠	1
欠かす	1
欠勤	2
歩く	5
毎月	2
気長	1
汁粉	1
汚い	1
沈	1
波	3
泣き寝入り	1
活気	3
流し	1
流れる	1
浪人	1
浮	7
済む	21
減る	5
源	5
災難	2
烟草	2
無闇	1
焼ける	1
熟す	1
父様	1
特別	3
献酬	1
珠	1
現場	4
田舎	31
申し付ける	1
申し出	1
異説	1
疑る	4
瘤	1
癖	25
癪	9
発車	2
百	11
皺	1
盤台	1
直行	1
相撲	4
眉間	2
看病	1
真平	1
眼	28
着ける	1
知らせる	1
矯正	1
神戸	1
私立	1
移す	2
移る	5
空	5
立身出世	1
策	7
箒	6
精	1
精神	10
系図	1
紀伊	2
約	3
組む	1
結果	2
絵師	1
続	1
罰	5
義太夫	1
聞き返す	2
聴	2
至って	1
至る	3
至極	3
船縁	3
船頭	6
艀	1
色	8
芭蕉	2
芸	3
芹川	5
茂作	1
茶色	1
荷物	1
行き違う	1
表する	1
表面	1
裸	2
西日	1
西洋	5
見出す	1
見当	6
規律	1
言語	1
許す	1
証明	1
話し声	1
語学	1
誰	36
論理	2
豆腐	3
豎子	1
豹変	1
貧乏	1
貰う	8
越	1
越後	5
足拍子	1
足音	4
踏み込む	1
踏み鳴らす	1
踴	13
車	10
載る	3
辺	10
迎	1
返却	1
述べる	13
送別	22
逃げる	9
逃道	1
途	1
逞	2
連れる	9
週間	11
逼	3
遅刻	3
遊ぶ	3
運動	4
部分	1
郵便	3
配布	1
酔	1
里	1
重たい	1
釣る	7
釣竿	2
鉄	1
鉢	1
銀	9
錠	1
鎬	1
長たらしい	1
閑静	3
関わる	3
関係	8
閾	1
陀	1
際どい	1
難船	1
靄	1
青い	2
静まり返る	2
静粛	1
面	16
面会	1
面詰	1
頂	1
頂戴	4
預ける	1
領分	1
顛末	1
風邪	4
飛白	1
飼	1
馬車	2
駄	2
驚	25
鬢	1
魔	11
黄	1
黄色い	2
黒い	5
鼓吹	1
27	1
i	1
あがる	2
あにい	1
あまる	1
あやまる	12
あわ	3
いいなずけ	1
いかり	1
いささか	1
いたい	1
いづ	8
うえる	1
うく	2
うてる	4
うる	66
うんと	6
おくびょう	1
おもし	2
お蔭	2
かお	3
かぎり	1
かよう	2
からす	1
きば	2
ぎそう	1
ぎは	1
くう	9
くず	2
くつ	7
くも	3
ぐる	4
ぐろう	1
けい	10
けちん坊	2
けむ	2
げき	4
げに	1
げん	11
こいつ	10
こうぎ	1
こざ	1
こないだ	1
こま	2
こんなに	8
ご免	8
さぞ	6
さっき	12
さっさと	4
さむい	1
さよう	2
ざくろ口	1
しかる	9
しくじる	3
しば	2
しみったれる	1
しょく	7
じっと	3
じまん	6
じゅう	6
じょうず	1
すう	6
すぐ	47
すず	1
ずいぶん	7
ずく	1
ずぼら	1
ずる	3
せい	5
せいだい	1
せんどう	3
ぜん	8
そいつ	4
そうい	11
そくす	1
そんなに	9
たいじ	2
たいてい	11
たがう	3
たたきつける	1
たたき込む	1
たまう	3
だます	2
だまる	11
だるま	1
ちょく	1
ついて行く	1
ついで	5
つく	46
つる	7
つんと	1
づり	1
づれだが	1
ていたい	1
てん	6
とうき	1
とうに	1
とつぜん	4
とりしまり	1
とんちんかん	1
どういう	4
どっち	8
なじみ	5
なまる	1
ならべる	1
なるほど	15
ぬっと	1
のべつ	1
のる	2
のろう	1
はい	3
はきだめ	1
はじ	2
はずれ	6
はり	2
ばら	2
ばん	9
ぱくる	2
ぱな	1
ひさ	1
ひとしい	1
ひび	1
びませんと	1
びゃくしょう	1
ぴょう	1
ふえ	1
ふかす	1
ふみやぶる	1
ふらち	2
へっ	1
べっぴん	1
べり	1
ほうける	1
ほつぎ	2
ほめる	8
ぼうし	3
ぼうぜん	1
まっくろい	1
み	9
むるのを	1
めっきり	1
めっぽう	1
めんじる	1
もげる	1
もっとも	22
もる	3
ゃろうがなもし	2
ゃんちきりんと	1
やって来る	5
やはり	3
やましい	2
やれる	2
ゅうちゅう	1
ゅがえ	2
ゅつにゅう	1
ゆるり	3
ょうまえ	1
ょうよ	1
よそ	2
よろしく	3
りゅう	1
れる	2
ろれつ	1
わあ	3
わが	3
わする	2
アハハハ	4
ケ	2
コート	1
ヒュー	1
ファイル	3
フロント	1
プラットフォーム	1
ランプ	4
一体	9
一昨日	1
万	9
三つ	2
三時	1
上げる	13
上る	1
上品	5
不幸	2
両人	5
中層	2
主人公	1
主筆	1
乗りこえる	1
乗り移る	1
二の腕	1
二三	1
人指しゆび	1
人気	1
人間	30
今に	2
今日	36
今頃	1
代	3
以上	7
仰る	5
余所	1
使嗾	1
倅	1
個人	3
候	2
倫理	1
入学	1
六	34
兵営	1
具	1
凹	1
出ろ	3
出席	1
出来	4
刃	1
分る	50
切り	1
切符	8
列	6
制裁	2
割前	1
力任せ	1
劣	1
動かす	1
勢力	1
匹	9
区別	2
千	4
半々	1
南	1
即夜	1
卵	3
卸す	2
去年	1
参じる	1
取り返す	1
口	31
古川	2
号	5
同級生	3
同輩	1
名折れ	3
吹聴	3
吾輩	1
告げる	1
呑	6
呼ばわり	1
呼びつける	1
命令	3
四	35
四つ角	3
垣	2
城屋	1
墓	2
墻	1
夏休み	1
夏目	3
夜中	1
大層	1
大森	1
天	4
天地	1
奇	1
奥	7
女らしい	2
女子	1
好い	3
好む	2
好んで	1
妃	1
妓楼	1
姓	1
嬉	6
子供	3
学校	91
宙返り	1
実	7
害	3
家屋	2
家庭	1
寛	2
寝言	1
将棋	1
小声	3
小言	2
屋台	1
履行	1
山	6
帳場	3
常に	1
幹	2
底本	4
店	1
廊下	6
廻	10
式	4
引き取る	1
引き受ける	3
引き続き	1
弱い	3
当夜	1
当然	1
当直	1
当該	2
彼等	1
待ちかねる	3
後列	1
従う	1
得策	1
徹	1
心	20
心持ち	17
必ず	9
忍	2
応ずる	1
念	5
急所	1
性	4
恭	3
懲役	1
成功	2
我儘	1
我慢	11
所々	1
扇子	1
手合	1
手巾	1
抗議	1
折れる	6
抱	4
拝む	1
拭	3
持	6
持て余す	1
挟	1
振り向く	2
捨てる	2
捲く	1
捲る	4
掃	3
掃除	1
掛ける	1
揉	2
提灯	2
撲る	11
操	1
放す	2
放る	1
教え	1
教場	16
教室	1
教授	2
数える	1
敷	7
斬る	1
方面	2
日	57
早い	25
明々白々	1
星明り	2
曲がる	2
曲りくねる	2
書き	1
木の下	2
本当	6
本筋	1
条	2
来月	1
枝	3
案内	3
植木鉢	1
楽	6
楽しみ	1
模様	5
機嫌	2
次	9
正面	3
歯磨	1
死	3
殺す	2
母さん	1
毎晩	3
比較	1
比較的	2
毬栗	1
民	1
水際	1
汗	4
決して	8
決心	2
沢庵	1
泣きつく	1
洋	2
洗う	6
浴衣	3
清	92
清書	2
済す	1
減らず口	2
滔々	3
漕ぐ	1
為替	1
烟	6
無鉄砲	4
無駄	1
焼く	2
煮える	1
煮る	3
熱	2
熱度	1
片	3
片付ける	3
物覚え	1
特定	1
独立	3
狼藉	1
珍	2
琥珀	4
瓦解	1
生きる	7
生まれ	1
用いる	4
田圃	2
田楽	1
町はずれ	1
留める	3
疲れる	3
相違	21
省	1
真	2
真面目	10
着く	14
着る	14
短冊	1
磊落	1
私儀	1
私語	2
積む	3
突き当り	1
立	2
立たす	1
笑	4
笛	1
笹	10
筑摩書房	2
箇所	1
箱	2
紋付	1
素敵	1
絵筆	1
絶える	1
綯	1
繰る	3
美しい	3
羨望	1
翳	1
肝	6
肱	2
背中	2
胡坐	1
脳	1
腑	1
腹	17
膨張	1
膿	1
致す	4
若い	6
茶代	8
落ちる	13
葉	1
葬式	1
葭簀	1
蓋	1
藁葺	1
蜜柑	5
行手	1
衣	1
製造	1
西側	1
親身	1
解ける	1
試し	1
詫	5
話し相手	1
誅戮	2
説教	1
説諭	2
読み直す	1
課業	1
調べる	2
調子	6
談判	18
謙遜	1
謹聴	1
警察	3
譲る	1
貼る	2
起	9
足	18
跛	1
路	3
踏み出す	1
踵	2
軍歌	3
軽	1
軽薄	5
込み入る	2
返し	1
途端	4
速度	1
運ぶ	1
過ぎる	14
過失	2
違い	12
遠山	6
遠足	1
遥	3
郷里	1
鄭	4
配達	2
重	2
野卑	1
金側	1
金鍔	1
釣堀	1
鉄拳	1
鉛筆	2
鍋焼	1
隊伍	1
随行	1
際	3
際限	1
隠れる	2
電車	1
青嶋	2
頃	7
頑固	3
頭数	1
飛び付く	1
飛車	1
食堂	1
飲ます	1
飲み込める	1
飽	3
馬鹿	29
馬鹿馬鹿しい	1
鳥	1
麻	1
黒点	1
2011	1
am	1
あきる	1
あくまで	1
あご	3
あそこ	1
あっち	1
あてがう	1
あと	33
あらす	1
ありがと	2
いかさま	5
いじめる	1
いた事	1
いちえん	1
いちばん	1
いつぞや	1
いとも	1
いや	35
いわゆる	1
うじゃうじゃ	1
うつ	1
うどん	1
うの	2
えい	3
えむ	10
えんこ	1
おいおい	1
おかしい	2
おだ	1
おもり	2
お松	1
かぎる	1
かぐら	1
かさ	2
かしぐ	3
かた	17
かぶる	3
かみさん	3
かりる	2
かるい	1
きな臭い	1
きまる	11
きょう	8
ぎ	11
ぎひつ	1
くさい	1
くせ	16
くどい	1
くろうと	1
ぐいと	1
ぐう	2
ぐらぐら	1
ぐりぼうず	1
けいこ	2
けす	1
ける	30
げじ	1
こりゃ	3
こん	8
ごする	1
ごま	8
さいわい	3
さえぎる	1
ささや	1
ざあざあ	1
ざお	1
ざぶざぶと	1
しそ	1
しょう	10
じょうは	1
せく	3
せっかく	5
せっしょう	1
せめて	1
せる	2
ぜいたく	2
そうろう	1
そら	3
そりゃ	1
そん	8
たぎる	5
たしかに	9
たた	17
たび	4
たまらない	8
ちぎれる	1
ちやほや	1
ちゅうちょ	1
ちょう	8
ぢ	1
っぽい	8
つぐ	6
つじつま	1
つぼむ	1
づく	1
づる	1
てい	6
てんじょう	1
てんで	1
でたらめ	1
でん	2
とうてい	9
とめる	4
どうして	12
どうずる	1
どきりと	1
どんどん	1
なぞ	1
にらむ	2
ぬかす	3
ぬるぬる	1
ねたい	1
はかま	3
はく	11
はしご	3
はっ	1
はなはだ	5
はる	12
ばい	3
ばける	1
ばり	1
ぱら	1
ひざ	2
ひそか	4
ひだ	1
ひとまず	3
ひねる	1
ひま	5
びすじ	1
ぴくつく	1
ふうふう	1
ぶらつく	1
へぐ	1
へらへら	1
ぺいば	1
ほら	2
ほん	4
ぽか	4
まくら	4
まっすぐ	3
まんなか	7
みそ	2
みょう	11
みわ	1
む	6
むしゃむしゃ	2
むじゃき	1
むっくり	1
めいめい	1
もう	48
もぐ	1
もつ	10
もとづく	1
もも	1
やっかい	5
ゅし	1
ゆうずう	1
ょうちくだされたくそろ	1
ようする	3
よろよろ	2
りや	1
れっきとした	1
れつ	4
わし	4
わたくし	2
わら	2
われる	3
わん	1
エヘヘヘヘ	1
ケット	1
コスメチック	1
ゼ	1
プッシング	1
ホテル	1
ヤ	1
ロシア	4
ヶ所	1
一つ	19
一番	22
一言	2
三股	1
上がり込む	1
下げる	7
下す	3
下る	1
下品	2
下宿	44
不便	1
不足	4
世辞	6
両立	3
両足	1
並	12
主任	5
乱れる	1
事務	1
二つ	12
二言	1
五	81
人参	3
今時分	3
今月	1
仕掛ける	1
他人	4
付け出す	1
以内	2
以前	1
以来	7
仮	1
仮定	1
休み	2
会議	14
体裁	1
何だか	37
何事	3
作	1
作りごと	1
倚	1
停車場	8
側	5
儀	2
儲	1
先達	1
光る	5
党	2
全市	1
公然	1
写る	1
処	1
処決	1
出	3
出帆	1
出血	1
分つ	2
分界	1
切る	6
前代未聞	2
剣呑	1
割	3
劣等	1
勝手	13
単独	1
単純	5
及ぶ	1
取締	3
受持つ	2
古町	1
古風	1
叮	1
可愛	1
叱る	3
同	5
名前	4
向き	1
吾	11
呈	2
呑気	5
周囲	2
咄	1
咎	2
唱える	1
問屋	1
善人	2
喰	4
四方	1
土手	7
圧し	1
坊	5
垣根	1
増す	2
墨	2
壁際	2
士族	3
夕方	2
外	17
多い	4
大丈夫	7
大変	16
大手町	1
天気	1
天誅	4
失敗	2
奮然	2
好く	4
好意	1
始業	1
婦人	2
嬉しい	2
子	5
宿料	1
寛容	1
寝巻	3
察す	3
寺	2
専門	1
小さい	10
小倉	2
小川	2
小遣い	2
局	2
居候	1
展覧	1
岡っ引き	1
岸	5
巧妙	3
差	7
差し上げる	1
巻く	2
平屋	1
広間	1
度目	1
度胸	2
座敷	15
弁ずる	1
弁口	1
引き	2
引き下がる	4
引率	1
弱る	4
強がる	1
待ち合せる	2
従前	1
御会式	1
思い切り	1
恐る恐る	1
恐ろしい	1
恬然	1
恭しい	1
悪	20
悪漢	1
悪風	1
惜	9
想像	1
愉快	8
意味	14
意趣	2
愛す	1
感謝	1
憐	3
憚	1
懸ける	5
手持無沙汰	3
手段	2
択	1
押	10
拍手	1
挙げる	1
振れる	1
捕る	11
捜	3
捩る	3
捺	1
授ける	2
掻き分ける	1
握る	9
攻撃	3
故郷	1
数学	11
文庫	3
旅団	1
旒	1
日向	3
日間	2
時分	12
晨	1
暮	8
曲がり角	1
書ける	1
月	13
本人	1
朴念仁	1
机	18
来る	213
某	7
栄耀	1
株	1
根性	2
案	1
検分	1
極め込む	1
様	12
権幕	1
横取り	1
正に	2
残念	9
毛繻子	1
気が付く	2
気候	1
気性	5
気楽	2
水飴	1
江戸前	1
決戦	1
洋服	2
活字	1
流す	1
浜	10
消せる	1
満つ	1
満家	1
溌墨	1
溜	1
溺	1
漁村	1
演	2
演説	3
漢語	1
潮水	1
潮風	1
濡衣	1
火事	1
無邪気	1
爪	1
犬	2
独り	4
理屈	1
瓦	1
甘茶	1
申し合せる	3
町並	1
発議	2
盆	1
目	33
相	4
相場	1
相応	1
相撲取	1
県	1
真最中	1
眠	2
眺める	4
破約	1
礼	2
神経	2
禅宗	1
秒	2
秘密	1
税	1
積み込む	1
穏便	1
竪	3
符	1
箱根	2
篤	1
粗末	2
糞	2
紐	1
級	3
素人	1
終	1
経	1
絶えず	1
縊	2
縞	3
縮める	2
耽る	1
職員	13
背戸	1
胸	3
腕力	3
腰	10
腹の中	1
腹蔵	1
自分	56
艪	1
花火	2
苦い	2
菜園	3
蒟蒻版	3
蒼い	6
蝦蟇口	3
行進	1
表せる	1
表向き	3
袂	6
袖	7
袱紗	1
袴	9
裏手	1
見せびらかす	4
見上げる	2
見捨てる	1
覚	1
覚え	3
親譲り	2
観念	1
解く	1
解す	2
言う	14
計	2
誘い	1
語	1
説明	9
諸	2
豪	1
負ける	7
負ぶさる	1
負目	1
貰	3
貴様	14
賄	1
贋物	1
贔	2
赤	178
赤地	1
踏み込める	1
身長	1
軽躁	1
辞	4
辞表	12
込	18
近来	1
返せる	2
返礼	2
通じ	1
通り	33
逢う	20
進行	1
遠い	4
邪推	2
酌	3
野	89
野郎	12
銀行	1
錘	2
鎮	1
長々	1
閉口	4
間に合う	1
間違い	3
関	1
関節	1
限り	2
陥れる	1
陽気	1
雑談	1
雑費	1
離	4
雨戸	1
露	1
頓珍漢	1
頬	3
顔	78
風儀	1
飛び込む	8
食いつく	1
飴	6
騒々しい	1
高い	6
鬨の声	3
鬼瓦	1
魂	1
鮒	1
鼠	1
10	1
1987	1
9	1
gr	1
might	1
see	1
to	1
www	1
あいかわらず	1
あか	4
あぐら	2
あぶる	1
あらわす	1
いけ好かない	1
いざる	1
いそ	2
いっする	4
いつか	1
いやがる	4
いらい	1
うかい	1
うぬぼれる	1
うれしい	1
えっ	1
える	34
えんぴつ	2
おし	2
おしまい	2
おれる	3
おん	1
お母さん	3
お腹	1
お袋	1
かする	2
かたまる	3
かな	6
かねる	8
かよ	1
がた	2
がっぺい	2
きょうせい	1
ぎじゃない	1
ぎたいと	1
ぎりじゃ	1
ぎわ	1
く	120
くさる	1
けつ	2
けんか	10
けんのん	2
けんめい	4
こい	5
ここら	1
こづく	2
これから	10
ご苦労さま	1
ご馳走	2
さあ	13
さっぱり	1
さま	9
しきる	1
しばらく	9
しぶい	1
しまう	53
しゃぶる	1
しよう	1
しんしゃく	2
じっせん	1
す	27
すいする	1
すかす	1
ずっと	1
せつ	1
そこら	1
そのまま	3
そむ	3
ただ	12
ただ今	8
たちまち	1
たま	5
たまえ	5
たよ	1
ちがう	1
ちご	4
ちと	5
ちまう	7
ちょうちゃく	1
ちょっと	30
つかむ	1
つけ	3
つつしむ	2
ていこ	1
てる	123
てんぷら	5
とっかん	1
とにかく	6
とれる	2
なか	18
なじる	1
なびかす	1
なるべく	9
ねびる	1
ねりあるく	1
のぼる	1
はず	10
はっきり	2
はつ	2
ばく	1
ばる	2
ぱい	5
びな	1
ふくれる	5
ふと	1
ふところ	3
ぶらんこ	1
ぶら下がる	1
ぷ	2
べつ	2
ぺたが	1
ぼん	9
まくり	1
まこと	2
まさ	1
まじめ	6
みちる	1
むかう	1
むひろ	1
め	66
めいする	1
めいよ	1
めった	2
もちろん	1
もっと	11
ゃりと	2
やく	8
やってくる	1
やめ	4
やり方	1
やる	137
ゅくじょ	1
ゅわん	1
ゆえん	1
ゆき	2
ょうぎ	1
ょうり	1
ょちゅう	1
ょばな	1
よっぽど	20
りこ	3
りょう	7
りょうけん	7
りんり	1
る	7
ろう	5
わざと	4
わり	2
ハイカラ	7
ピュー	1
ベンチ	1
ワー	1
一席	1
一杯	1
一部始終	1
一銭	9
三	92
上下	2
上前	2
上流	1
両側	1
中途	1
主	2
久	1
乙	1
事	291
亡くなる	3
交際	4
人中	1
人影	1
人手	1
今晩	1
今朝	3
仕切る	1
仕掛る	2
仕様	6
代理	1
休む	3
住める	1
体	4
何でもかんでも	1
使い	1
便所	4
借り	1
入	5
全く	19
全体	3
全校	1
公開	1
具合	3
分別	1
切れ	1
別れ	2
別嬪	3
制服	2
刷	2
剰余	1
剴切	1
力	5
助ける	1
勧める	9
化す	2
北側	1
十文字	1
半日	1
半紙	1
博物	7
厳	1
参列	2
取り上げる	2
取り扱う	1
取れる	2
取次	2
口取	1
句	1
可	7
可愛がる	2
右側	1
名	9
名刺	1
吐く	1
君子	5
告別	1
周旋	5
唐変木	2
問う	2
問題	3
因縁	3
図書館	1
土佐	1
地名	1
城下	5
堪る	2
売る	5
夜具	1
大人	7
大好き	2
大空	1
天麩羅	19
失敬	10
失策	2
奥行	1
奨励	1
女形	1
妙	25
始	1
始まり	1
姿勢	1
娑婆	1
存じる	2
存知	1
学問	6
学資	3
宵	4
家老	2
容子	4
宿	11
宿世	1
寝室	1
寧	5
封建	2
将来	5
尋ねる	1
小	12
小間物	1
屋	55
山門	1
師	8
師表	1
席上	2
席順	1
帰れる	2
帰路	1
床板	2
庭	9
延ばす	2
引きずり出す	2
引き払う	2
引っかける	1
張り飛ばす	3
当人	7
往来	4
待ち受ける	2
徹夜	2
思い切る	2
怪物	1
恥	3
息	2
恰好	2
悪僧	1
惜しい	2
惜しむ	1
意	2
意地	1
愚図	1
愛嬌	3
懸る	22
手付	1
手柄	2
手車	1
投げ入れる	1
抜身	1
押問答	1
持ち上がる	1
挫	1
振り	1
挿	2
掛声	1
揃う	1
揚足	1
擦る	3
改める	2
散らす	1
文章	2
断わる	11
断言	2
日の丸	1
日本	8
昨日	10
晩	14
景色	6
暇	3
暮し向き	1
暴れる	2
曲者	3
書く	18
最前	3
有	10
朝	4
条理	1
来客	1
来歴	1
枕	4
染め抜く	1
栗	3
校	7
棄てる	1
棕	1
検査	1
極	19
権	1
次第	1
款待	1
止す	7
正月	1
武士	1
歩	5
歳	2
毀損	1
母	14
比例	1
江戸	21
決す	1
汽車	14
沿う	1
泊る	5
法外	1
法螺	2
泥	2
注意	7
泳ぎ	1
活眼	2
流れ	2
消える	4
消す	2
涙	2
淋	1
淳朴	1
港	5
漕	3
濃い	1
点	3
無い	1
無冠	1
無礼	1
焼物	1
熟	2
狭い	10
率直	1
瓦斯	3
生き物	1
生憎	2
産	1
用心	3
申し訳	1
男	54
畜生	5
畳	16
痛い	10
発句	1
盛	1
目標	3
直し	2
相良	1
真直	4
眠気	1
眺望	1
着席	4
着物	3
知らせ	1
短い	3
石	11
空中	1
童子	1
竿	1
策略	2
箋	1
簿	1
粗暴	1
精出す	1
約束	5
紫色	1
細かい	1
細長い	3
綱	2
練兵	1
縁	2
翻弄	1
聯隊	1
職	2
肩	8
肯綮	1
腕組	1
腹立てる	1
膏	1
自席	2
臭い	2
船	9
艫	1
芝	1
花	2
芸当	1
芸者	29
英語	7
荷作り	2
菜飯	2
華奢	1
落款	1
葛練	1
薬師	1
藤間	1
蚊帳	4
蝙蝠傘	1
蟄居	1
行き	3
行く先	3
衰弱	1
被	4
裁判	1
要領	7
見せる	9
言訳	1
計画	3
記号	2
訴える	4
試す	1
話せる	4
説く	1
読む	12
諸君	5
諸方	1
謡	5
護謨	1
豊か	1
買い入れる	1
贋	1
起きる	3
踏	5
躊躇	1
軍	1
転任	11
返す	28
返る	13
返事	18
返報	5
逃	9
逃げ	3
途中	7
通す	2
通る	7
遍い	1
道	1
違う	8
遠く	4
那	1
都	2
金時	1
釣	17
鉛	1
鍋	1
鏡	2
門口	2
間違える	1
閣	1
限る	5
際だつ	1
隠す	1
隠る	6
雑煮	1
雑誌	3
難	9
面白	3
頭	31
顋	5
風船	2
飛びかかる	2
飛び出す	6
飛ぶ	13
馳	11
馴染	4
騒がしい	1
騒動	9
高利貸	1
鳴く	1
鳴る	8
１	1
20	2
glad	1
http	1
jp	1
ああ	8
あいつ	8
あくる	3
あずける	1
あつい	2
あま	1
あるく	15
あんなに	4
いいかげん	2
いくら	20
いっぺん	2
いと	7
うえ	1
うまい	6
うわべ	1
えつ	1
おい	17
おそれる	1
おっかさん	1
おっしゃる	3
おとな	7
おなご	1
おやじ	22
お寺	2
お座敷	2
お父さん	2
お礼	3
お話し	1
かかと	1
かし	3
かしこまる	4
かに	2
かばん	3
かれる	5
かん	32
かんかく	1
かんげ	3
がする	1
がま	2
がやがや	3
がらがら	1
きた	2
きたない	1
きゃしゃ	1
くすくす	2
くそ	2
くっぷく	1
くらむ	1
ぐ	2
ぐいぐい	3
ぐうと	1
ぐっすり	1
げんじる	2
こく	1
こす	9
こっとう	4
ことに	9
こやす	2
さき	3
さし	1
さして	2
さっそく	1
さら	2
さん	68
ざぶりと	1
ざま	3
ざらざら	3
ざんばんがくのけむり	1
しいる	10
しか	3
したて	1
しょ	6
しるい	1
じまう	1
じみる	4
じょうじる	1
じれったい	4
ずきん	1
せんする	1
そうこう	1
そうそう	1
そく	15
そる	7
たいそう	3
たくさん	19
たぐる	2
たみ	1
たれる	2
たん	8
だま	3
だらけ	6
だらだら	2
だんだん	9
ちさ	1
ちゃんちゃん	1
ちょ	2
つえ	1
つかえる	1
つかす	1
つて	1
つば	1
つまり	3
てっとうてつび	1
てつ	3
てんじる	1
でく	1
でる	14
とい	3
としよる	2
とぶ	3
とり	1
どん	7
なする	1
なにがし	2
なめる	1
にぎる	9
にくい	9
ねこ	4
ねだる	2
のそのそ	2
のんき	4
はおる	1
はっと	2
ばつ	3
ぱだか	1
ぱりおれにへけつけお	1
ひきだす	1
ひきょう	5
ひじ	2
ひゃく	1
びき	1
びしゃもん	1
びに	1
びん	3
ぴんぴん	1
ふさ	5
ふた	2
ぶと	1
へえ	6
へきえき	1
へや	2
べらべら	2
ぺたがぴりぴりしてたまらない	1
ほうこう	2
ほこり	1
ほる	18
ぽん	1
まあ	26
まくる	1
まずい	9
まだ	39
まま	14
みか	3
むこうずね	1
むずむず	1
むなくそ	1
むのが	1
むらす	1
むるに	1
